KKBOX西洋熱門單曲	https://www.youtube.com/watch?v=L0MK7qz13bU&list=PLg70PVBO-mTtYAysx6zhmMuV5D1Y7T-g0
KKBOX華語熱門單曲	https://www.youtube.com/watch?v=b14RrwuEPEk&list=PLg70PVBO-mTu4P45651Fenybkl78vb81N
Hit Fm全球流行音樂金榜	https://www.youtube.com/watch?v=T9V45IhnMRU&list=PLg70PVBO-mTuKJtoFb1PZzNWr_VAmoxC6
韓國Gaon榜（周五更新）	http://www.youtube.com/playlist?list=PLj9hJ52ca17YIy9o9y2HeQ3bTvMdSvRvk
Oricon公信單曲排行榜	https://www.youtube.com/watch?v=3DXGSXxLj4w&list=PLg70PVBO-mTuSqX-P08-nkXZF9kDwXlX0
西洋告示牌榜（周五更新）	http://www.youtube.com/playlist?list=PLj9hJ52ca17awrrsdexBCQweVVB0GE90e
福茂唱片	https://www.youtube.com/user/LinfairRecords/videos
滾石唱片	https://www.youtube.com/user/RockRecordsTaipei/videos
台灣環球唱片	https://www.youtube.com/user/universaltwn/videos
華研國際音樂	https://www.youtube.com/user/HIMservice/videos
相信音樂	https://www.youtube.com/user/binmusictaipei/videos
華納音樂	https://www.youtube.com/user/warnertaiwan/videos
種子音樂	https://www.youtube.com/user/seedmusic2008/featured
美妙音樂	https://www.youtube.com/channel/UCmm-KSE7vPx69YKQTNnQj8Q
喜歡音樂	https://www.youtube.com/channel/UCnCaZrcYtQ_nYuW7_4eQdDA
亞神音樂	https://www.youtube.com/channel/UC8CEtxKYs-TjTTxl1--7Xmw
海蝶音樂	https://www.youtube.com/user/OceanButterfliesUS/featured
豐華唱片	https://www.youtube.com/user/fowrmusic
樂人 Session	https://www.youtube.com/channel/UCBBxttXO0g22qWeS2Hwk82A
avex C-pop	https://www.youtube.com/user/avexcpop/videos
杰威爾音樂	https://www.youtube.com/user/JVRmuzic/videos
顏社	https://www.youtube.com/user/kaoincking/videos
蘇打綠	https://www.youtube.com/user/achun5/videos
聲動娛樂	https://www.youtube.com/user/meientertainmentltd
豪記唱片	https://www.youtube.com/user/HCMMUSIC
鄧福如	https://www.youtube.com/user/afuuu666/videos
林俊傑	https://www.youtube.com/user/jjlin
自由發揮 官方Youtube Channel	https://www.youtube.com/playlist?list=PLSvNPF6CgrdjN7YLmEG3FY6snErMiSl7h
胡睿兒	http://www.youtube.com/user/L29330023
KKBOX	http://www.youtube.com/user/KKBOX
楊丞琳	https://www.youtube.com/user/rainieyangofficial/videos
MCHotDog	https://www.youtube.com/user/mchotdogmusic/videos
張韶涵	https://www.youtube.com/channel/UC5Lksw1oqe_AdKcO9MELoJA
Billboard	https://www.youtube.com/user/BillboardMagazine
VEVO	https://www.youtube.com/user/VEVO
Spinnin' Records	https://www.youtube.com/user/SpinninRec
Ministry of Sound	https://www.youtube.com/user/Mostv
jwcfree the Guitarist	https://www.youtube.com/user/jwcfree
MusicNeverSleeps	https://www.youtube.com/user/miniachilles
NPR Music	https://www.youtube.com/user/nprmusic
jitrui's Amazing Drum Cover	https://www.youtube.com/user/jitrui
Tyler Ward Music	https://www.youtube.com/user/TylerWardMusic
UKF	https://www.youtube.com/user/UKFMusic
Warner Bros Records	https://www.youtube.com/user/warnerbrosrecords
Atlantic Records	https://www.youtube.com/user/AtlanticVideos
Fueled By Ramen	https://www.youtube.com/user/FueledByRamen
Armin van Buuren	https://www.youtube.com/user/arminvanbuuren
Ultra Music	https://www.youtube.com/user/UltraRecords
A State Of Trance	https://www.youtube.com/user/asotrecordings
Interscope Geffen A&M Records	https://www.youtube.com/user/InterscopeGeffenAM
Ministry of Sound Australia	https://www.youtube.com/user/ministryofsoundau
UNIVERSAL MUSIC JAPAN	https://www.youtube.com/user/universalmusicjapan
Avex Network	https://www.youtube.com/user/avexnetwork
AKB48	https://www.youtube.com/user/AKB48
Warner Music Japan	https://www.youtube.com/user/warnermusicjapan
HKT48	https://www.youtube.com/user/HKT48
1theK (former LOEN MUSIC)	https://www.youtube.com/user/LOENENT
CJENMMUSIC	https://www.youtube.com/user/CJENMMUSIC
MBCkpop	https://www.youtube.com/user/MBCkpop
Arirang Kpop	https://www.youtube.com/user/arirangworld
YGEntertainment	https://www.youtube.com/user/YGEntertainment
SMTOWN	https://www.youtube.com/user/SMTOWN
BrandNewMusic Korea	https://www.youtube.com/user/Brandnewmusickorea
Korea Billboard	https://www.youtube.com/user/KoreaBillboard
