面對面	https://www.youtube.com/playlist?list=PLEqNwfkx8OxajnOfO_XZxvKZVI4qq4Pgm
《今日关注》-紧密跟踪国内外重大新闻事件	https://www.youtube.com/playlist?list=PLBanEyTmInIXq3SR2Ov0oUHO3gyiMw7zF
《今日亚洲》-时刻关注亚洲动	https://www.youtube.com/playlist?list=PLBanEyTmInIWMwhm8c2Wz5xfrI7iVJ4ko
《海峡两岸》-跟踪海峡热点，反映两岸民情	https://www.youtube.com/playlist?list=PLBanEyTmInIVDNwJvO6cntA4ZAgsuxxwO
《深度国际》-国际新闻事实深层剖析	https://www.youtube.com/playlist?list=PLBanEyTmInIUzHj6q_-0y0y4d7fzVKT-C
《时事辩论会》业界名嘴剖析热点事件本质	https://www.youtube.com/playlist?list=PLSASxvhY_3-aJzOhzWeCBlx-h3YAFLomT
《一虎一席谈》 选取每周在社会、文化等各方面发生的重大事件 焦点或热门话题	https://www.youtube.com/playlist?list=PLSASxvhY_3-YATI3UAm7s8sP_I8vZZHdB
凤凰卫视锵锵三人行官方频道	https://www.youtube.com/user/qqsrxofficial/videos
《寰宇大战略》揭示在全球化背景下各主要国家全球战略的最新格局和动态	https://www.youtube.com/playlist?list=PLDK8FeszryT5_LDbD1bqmVtHGHMd0QG0s
《时事开讲》为您权威解读时事	https://www.youtube.com/playlist?list=PLDK8FeszryT4jIuK9guKOep9NStamnVJK
《有报天天读》采天下文章 成一家之言	https://www.youtube.com/playlist?list=PLDK8FeszryT5kpYFkWe9SoFNT-mJUeKNK
《震海听风录》挖掘重点事件中的深层含义	https://www.youtube.com/playlist?list=PLDK8FeszryT45NXp3iCAZrZ4bil8JXOgH
《总编辑时间》让你把握天下大势的脉络	https://www.youtube.com/playlist?list=PLDK8FeszryT6SkW8BclBpbzI5yFYhkvRF
《中国深度财经》	https://www.youtube.com/playlist?list=PLnpx9qPO_--Jwepf9q_Bpji0Emk0Z8JAt
《大政商道》专业评论员对重大经济话题作出点评 为观众提供独特视角	https://www.youtube.com/playlist?list=PLnpx9qPO_--KRoarvxVnBtUNtK9QxXbpi
《石评大财经》对当周发生的重大政经新闻和事件 进行信息梳理 趋势分析和深度点评	https://www.youtube.com/playlist?list=PLnpx9qPO_--JmqzAtuw8O8-bPQt2_5P-M
《金石财经》不仅掌握当天政经大事 更为观众“看见价值，发现趋势”	https://www.youtube.com/user/ifengcaijingofficial
iCNTV 新闻周刊 官方频道 Newsweek Official Channel	https://www.youtube.com/user/newsweekcntv
可凡傾聽	https://www.youtube.com/playlist?list=PL62EEB8CA2601B631
非常靜距離	https://www.youtube.com/playlist?list=PLf4NZiUC0xVUJjzX9vsloc-IZJ-lI_Rv6
楊瀾訪談錄	
說出你的故事	https://www.youtube.com/playlist?list=PLHhXcrQUiZDZlbn_cp4nCTkiLervxw9b2
看見	https://www.youtube.com/user/kanjiancntv
晓松奇谈 第二季	https://www.youtube.com/playlist?list=PL8tDE8OaDbLt5v3VchVkdR-usrEp1cQao
全球精華周報	https://www.youtube.com/user/globalweeklyudntv
紀錄台灣	https://www.youtube.com/playlist?list=PL0D727419FC321D87
魅力東方	https://www.youtube.com/playlist?list=PL4Y79IS4Re2MavIvNE6KCDhJ0vO01J8IL
